,Unnamed: 0,market_date,company_symbol,news_id,headline,is_volatile
28939,28939,2014-04-11,GM,96b8e0ad-bb21-48e9-aee0-fea84001caea,g m places 2 engineers leave inquiry,1
28940,28940,2014-04-14,GM,a52fc99f-2450-446e-90d9-3e79d8424c16,g m documents reveal years talks defect,1
28941,28941,2014-04-14,GM,c0377d1c-3004-43c7-973f-df62fde2c2fa,corvette number eight pulled national corvette museum sinkhole,1
28942,28942,2014-04-14,GM,1630c968-afa1-4a10-9f2c-144df0bc233c,wheelies moab jeeps edition,1
28943,28943,2014-04-14,GM,192c7078-c585-4569-810f-f237663c78aa,cars ruled world fair,1
28944,28944,2014-04-15,GM,87f7b4b7-782a-4c46-b567-9b3807d9222a,2 executives leave g m wide ranging recall,1
28945,28945,2014-04-17,GM,6c80be62-48f7-472c-91f7-11b8ec809ff8, the americans recap who good ,0
28947,28947,2014-04-16,GM,32e41afb-d96c-4112-9c09-5e0e46ac4899,g m chief cites new safety moves says repairs underway,1
28948,28948,2014-04-16,GM,c1f8aa80-f6dd-474b-9c12-59482bfb0893,chevrolet trax big news old news,1
28949,28949,2014-04-16,GM,d32ece72-842a-49ec-8b0d-12b503731726,chevrolet corvette z06 convertible new v8 engine roars inside,1
28950,28950,2014-04-16,GM,d0ce0608-fce6-4322-b665-bfb4726e6c1e,wheelies molto bello bonus edition,1
28951,28951,2014-04-21,GM,8ee37b78-2f07-42c7-bdcc-d159739bdbfc,bid park recalled g m cars denied,0
28953,28953,2014-04-21,GM,280d6128-5e00-436c-b96b-c5a8886fa012,stirring automotive melting pot,0
28956,28956,2014-04-21,GM,fa6b0dce-d431-413a-ae68-d418bc367145,insider trading cases automakers earnings,0
28958,28958,2014-04-23,GM,ad97f460-2354-4244-8ff4-55e2d1343675,g m seeks fend lawsuits switch,0
28960,28960,2014-04-24,GM,00d69129-89d8-484f-8b86-d34da8f6c4c1,n h t a investigates 60 000 chevrolet impalas braking problem,0
28962,28962,2014-04-25,GM,48d55c4d-2fa2-4d00-9832-60da8a8c3288,hurt vehicle recalls g m profit falls 85 ,0
28968,28968,2014-05-02,GM,089d57d5-7682-4c33-8494-a0cc795b514e,industry fared april,0
28974,28974,2014-05-02,GM,25ab941b-2271-46d0-8d37-180d97d2332c,cadillac recalls 51 000 srx crossovers acceleration problem,0
28983,28983,2014-05-08,GM,f11a2d3a-f52b-4708-933d-3d252ad98e67,wheelies lane minder edition,0
28984,28984,2014-05-09,GM,4322c3d2-5065-4b24-b6ee-9eaf95abc8e5,wheelies secret service security edition,1
28985,28985,2014-05-12,GM,1eb5663b-70aa-4e3a-ad9a-0f94b6e6273b,battery warranty warning,0
28986,28986,2014-05-12,GM,d73837d0-fc48-4616-901d-d16204d4715b,wheelies philanthropic pony car edition,0
28987,28987,2014-05-12,GM,dd379dbe-c888-47b9-b54f-b8c0ef181da4,ford recalls 1 4 million crossovers  g m recalls 9 000 sedans,0
28990,28990,2014-05-12,GM,f6532272-8457-4904-bb6d-11e338d86b01,powerful go figure,0
28993,28993,2014-05-15,GM,3206b9cd-2b35-45c9-bcee-fdfd23a9eaa2,wheelies new improved batmobile edition,0
28994,28994,2014-05-16,GM,21ec469e-4b25-469b-aec3-9ccf29c65865,wheelies mexican minis edition,0
28999,28999,2014-05-19,GM,fe577996-03c6-4221-9814-50a4d2dd1cab,civilized without compromise,0
29004,29004,2014-05-20,GM,1d9debe7-02b6-486b-b745-8f5a4f6df43c,g m brings back former executive polish battered public image,1
29005,29005,2014-05-21,GM,90bdc724-8228-4553-8cc6-8ea7edf9f943,punishing g m failing disclose defects,0
29007,29007,2014-05-21,GM,4be27510-be4e-4e56-b15a-cb489815c799,flurry recalls g m pressure mounts,0
29008,29008,2014-05-22,GM,79e7d25a-924a-407c-acca-51900e6e836b,g m adds recall woes 218 000 cars,0
29010,29010,2014-05-23,GM,993c387a-26ae-4225-a977-c45eb4a74b12,wheelies toyota trouble edition,0
29011,29011,2014-05-27,GM,7e95c49e-b2ea-482c-81f9-10beba32993d,agency expects deaths g m ignition flaw,0
29012,29012,2014-05-27,GM,f5b9b7ca-6584-4202-806c-669e5dea625f,wheelies g m trucks hiccup edition,0
29016,29016,2014-05-27,GM,91c3b8d0-df5c-4bf2-b4e7-92e5fa31422f,13 deaths untold heartache g m defect,0
29017,29017,2014-05-27,GM,3032887c-b0a1-42ec-9668-36c7ce4438d5,g m recall nearly 46 000 cars australia new zealand,0
29018,29018,2014-05-29,GM,0be15782-21d5-42b0-b9df-7c6e70d41d41,g m engineer switch defect,0
29019,29019,2014-05-29,GM,6a5b57cd-696d-429a-9937-d974a4179244, upset g m engineer spoke house inquiry,0
29020,29020,2014-05-29,GM,71d02236-d999-4ca4-91da-6250cd6dbd2f,wheelies maybe someday edition,0
29021,29021,2014-06-02,GM,61326060-f3db-4270-99ba-75b583c0bf08,secrecy kills,0
29023,29023,2014-06-04,GM,9bea0db0-e295-42e4-85b0-4973f6fa946d,g m officials say expect mary barra cleared wrongdoing,1
29024,29024,2014-06-04,GM,c54e1bee-fc89-4a4b-9d69-381fd67d6050,car buyers crowded showrooms may unfazed surge recalls,1
29025,29025,2014-06-04,GM,ddef42ca-d765-470d-b3b1-3c55d928daf4,wheelies trolling trails edition,1
29033,29033,2014-06-06,GM,b6297a16-ffa6-4346-8a6a-433b8e346bd8,decade g m response fatal flaw shrug,0
29034,29034,2014-06-06,GM,c933223d-e7f6-49f7-a9aa-b023f1b210bd,see g m report powerful ammunition change,0
29035,29035,2014-06-06,GM,669b7865-a2be-41fe-ade7-b8deec0e0113,wheelies audi flagship edition,0
29036,29036,2014-06-06,GM,7fbbdc2a-0970-40e7-b07b-e5fb3bea6c99,g m inquiry cites years neglect fatal defect,0
29037,29037,2014-06-09,GM,00deff07-6fc2-43df-920f-a50a9198b331,general motors recalls 105 500 vehicles,0
29041,29041,2014-06-09,GM,fc455ccf-9ab7-4c0e-9b99-fa3b542de2ee,elusive jackpot,0
29043,29043,2014-06-09,GM,2bd2f6b5-5a6d-4966-9c55-4471c454896b,gmc sierra denali 64 000 question,0
29046,29046,2014-06-09,GM,cf36fe4a-4867-44d7-9ab7-6f0f843f0dfc,g m lawyers failed duties,0
29047,29047,2014-06-09,GM,83fc1dd9-1df4-4ce1-a4a3-2ad236a3e696,popular demand,0
29051,29051,2014-06-10,GM,c2c6c8aa-a455-4aad-b19a-4a0715f75837,detroit automakers pledge 26 million help save city art,0
29052,29052,2014-06-11,GM,0af787f9-f0a9-43c8-a6ee-8dd4adf8bd77,g m flawed culture,0
29054,29054,2014-06-11,GM,5086e439-dd7e-4841-a411-ae635ff8dbbc,wheelies average age edition,0
29056,29056,2014-06-12,GM,609bf383-91ca-4d13-86d3-e547a8f73198,g m chief appear house panel,0
29058,29058,2014-06-16,GM,96b74882-2aac-4117-8210-8fdc60906acd,g m recalls camaros replace faulty keys,0
29059,29059,2014-06-16,GM,2b1125f9-a6fc-4d4b-8ce6-7c1c51f7a15e,z 28 generations,0
29060,29060,2014-06-16,GM,e1198ab9-72f5-43ed-a984-193c68b995a2,2015 camaro z 28,0
29062,29062,2014-06-16,GM,2dacf1dc-14ef-4f6c-b1fa-d3eeac2a8129,z 28 legacy began,0
29063,29063,2014-06-16,GM,c40a8c03-4cba-45bb-af3a-b411230ba91c,justice dept takes hard look g m handling issues,0
29077,29077,2014-06-26,GM,8a4533cc-d195-4d12-8338-01b334983765,g m holds corvette track day potential customers,0
29078,29078,2014-06-26,GM,7867098a-ffb3-42ea-beca-7cd6404ff7a1,wheelies hydrogen toyota edition,0
29079,29079,2014-06-27,GM,bf09f536-783c-47ed-8b44-67b529fd847c,parts supplier delphi scrutinized g m recall,0
29081,29081,2014-06-30,GM,76f13939-1ff0-45cd-b1e1-7ad4bb63246d,g m rival could teach lesson,0
29085,29085,2014-06-30,GM,17445dd0-c480-4ffc-99f1-29aa55a3a48f,designer transformed,0
29088,29088,2014-07-01,GM,0a037200-af9a-446c-b808-48bf128ee792,penalties companies executives often emerge unscathed,1
29089,29089,2014-07-01,GM,20a2ee7c-82d6-4b0a-9f8b-549b21495961,california prosecutor sues g m sprawling recall,1
29090,29090,2014-07-01,GM,1a78f64f-d6a9-4bf3-97b2-b21558dab323,g m victim compensation plan works,1
29091,29091,2014-07-01,GM,aea1436a-abba-429b-aee6-939c826d9dac,9 11 bp g m ,1
29092,29092,2014-07-01,GM,af43084b-15fa-4612-b5eb-9a44d237cb7d,recall blitz g m risks reputation,1
29093,29093,2014-07-01,GM,c164bcbb-7cb1-403c-be35-9ccd39139f0e,recalls expand g m offers plan victims faulty ignition switch,1
29096,29096,2014-07-03,GM,f539ec17-3c3b-40ce-9d3c-32dec2b36738,wheelies corvette reunion edition,0
29098,29098,2014-07-07,GM,da06f9a4-ccc7-4d7b-91c8-4d8c5917666b,g m onstar data potential safety tool,0
29100,29100,2014-07-09,GM,45f2ed1c-bdab-4c66-bb12-768c881a2a27,wheelies next generation toyobaru edition,0
29101,29101,2014-07-10,GM,90a9f96e-1363-4658-80b9-5d1876e1d482,wheelies future infiniti edition,0
29103,29103,2014-07-14,GM,ca6d0017-8607-42ba-98bc-a4aa03765a79,wheelies classic gas prices edition,0
29108,29108,2014-07-16,GM,6569961d-84e1-439f-95b5-cd44ff51ff18,documents show general motors kept silent fatal crashes,0
29109,29109,2014-07-18,GM,85d0a843-6234-486e-86ce-49f3ef6d1938,g m chief defends company lawyer,0
29110,29110,2014-07-17,GM,76379c62-6d34-4ed0-8125-862ed7e30b99,senate expected focus g m lawyers role,0
29112,29112,2014-07-18,GM,eef9fba7-e50a-442a-9eb5-0830777b9098,news breaks keeps breaking,0
29114,29114,2014-07-21,GM,ad7c4c97-1410-4ecb-b543-284f5af12af6,g m rebuked senate,0
29115,29115,2014-07-21,GM,42cef7e8-fa9e-4e19-a968-ce50cba2698e,general motors resists expanding victims fund,0
29116,29116,2014-07-21,GM,b079d767-ad49-420c-94ae-a13551007544,1918 cadillac type 57 world war,0
29118,29118,2014-07-21,GM,f33a33de-18bc-4cd6-bac6-c5f19b36b87c,compiling best best list,0
29120,29120,2014-07-24,GM,4d57c92f-3143-47e2-b2ee-98b22425871d,wheelies keystone velocity edition,1
29121,29121,2014-07-24,GM,b4297709-32c4-4e98-accc-864e72ed0244,new general motors recall covers 800 000 vehicles,1
29122,29122,2014-07-25,GM,47ac21e6-e714-4815-a7d4-460eae674ec0,sales big u v pulling weight general motors,1
29123,29123,2014-07-25,GM,ae302c52-a112-48c9-9722-275e64a7ca08,wheelies new look yaris edition,1
29124,29124,2014-07-25,GM,2bb16ebc-8d92-45c4-94bb-dd23b887fe80,ford ekes profit europe,1
29125,29125,2014-07-25,GM,1d3e8461-9fd9-4a46-96be-54856b0807c3,g m results show financial hit recalls,1
29126,29126,2014-07-28,GM,88d12fbb-55f1-474c-8a9b-eae4450263fc,chevrolet impala air bags subject new safety inquiry,0
29127,29127,2014-07-30,GM,d457d8e1-e4be-41f0-a4c3-c2afc7895320,st john concours celebrated virgil exner designs jet age pickups,0
29128,29128,2014-08-01,GM,e36fc2dc-c674-4a1b-933c-c3a1b9f857e7,lift sales g m turns discounts,0
29129,29129,2014-08-01,GM,0b6f9a35-ed01-40b8-b82a-bd36399e95eb,wheelies payload policy edition,0
29132,29132,2014-08-04,GM,62421b7a-611c-47e9-a786-2273bcc648e2,new frontier efficiency quest cutting heat losses,0
29136,29136,2014-08-07,GM,6d8c878e-6b0a-414f-aec1-5c33f77130c9,wheelies canyon cost edition,0
29137,29137,2014-08-08,GM,1d761e61-75ea-4f85-9fe7-35afd99aa494,wheelies million franc delahaye edition,0
29143,29143,2014-08-13,GM,1a894881-e8c9-4003-b168-1551aebfd985,wheelies super size sorento edition,0
29145,29145,2014-08-14,GM,7ebd3c1b-fb8e-44ce-8d7c-5cd18fc7d242,jaguar land rover recall 40 000 u v air bag issue,0
29148,29148,2014-08-18,GM,aa60ed11-c859-4339-bc08-2aebce2ad41a,blast lasted unique corvette earns encore,0
29149,29149,2014-08-18,GM,a935e7fa-3d01-455b-be87-7613ca0c5475,2015 cadillac ats coupe,0
29150,29150,2014-08-18,GM,605d9cc8-bbb9-41c1-a619-41669dd9d571,coupe earns laurels losing wreath,0
29151,29151,2014-08-18,GM,2b93fd46-2a39-4b91-b44a-3647ab86a310,first harm,0
29152,29152,2014-08-18,GM,5d14dac4-6a55-43cd-b891-6af2246c6659,it alive,0
29154,29154,2014-08-22,GM,f2389a0d-95c2-43ca-877c-1241493ed824,wheelies lincoln lawyer edition,0
29155,29155,2014-08-25,GM,e6ec001a-9f5d-4b58-a467-558c015ad493,wheelies sexy electric hamster edition,0
29156,29156,2014-08-27,GM,7f2afc1f-24b1-4aed-99d1-2a35707de9fd,india fines 14 carmakers antitrust cases,0
29158,29158,2014-08-29,GM,9a0398e4-40aa-4538-acee-09654ec5aad1,wheelies swift sorento sales edition,0
29160,29160,2014-09-02,GM,933b17c9-653b-436c-9f7a-bc4d6a7b0e56,cure howling door,0
29162,29162,2014-09-03,GM,a5e1a6a4-a2fe-445d-9a56-44871f79e662,wheelies corvette sinkhole filled edition,0
29163,29163,2014-09-04,GM,e91a727a-5107-4575-8f63-55991165352a,august sales fall g m trucks lift chrysler,0
29164,29164,2014-09-05,GM,ad25793a-a63a-4c9d-8cd2-71d222544565,wheelies thrifty g m pickups edition,0
29165,29165,2014-09-08,GM,16960180-8cfe-4e9d-8ce1-d639bb065de9,don t tell parking attendant new corvette snitch,1
29166,29166,2014-09-08,GM,05be769f-082b-4cb5-9c1b-7b824a6a1d5e,fixing hole despite popular demand,1
29167,29167,2014-09-08,GM,2af18d09-cdf6-4363-8246-32890d58b683,choosing stability spectacle,1
29168,29168,2014-09-08,GM,b75d3a5b-6d4c-469f-b0b0-cc01eea9ea70,g m board seen slow reacting safety crisis,1
29171,29171,2014-09-12,GM,ba7fd44e-be4e-4b45-b59f-f8fff3fd999d,wheelies renegade ready edition,0
29172,29172,2014-09-15,GM,2e6157e4-b857-46c1-840b-c0c71868d84b,g m stops corvette sales air bags,0
29174,29174,2014-09-15,GM,e37c10ea-af1b-4a8d-b4a7-65990d2e8657,regulator slow respond deadly vehicle defects,0
29176,29176,2014-09-16,GM,6bd4d2fe-79e8-4886-a301-ef62f6d4a840,house report n h t a ,0
29180,29180,2014-09-17,GM,c8a05314-132e-46b9-9703-e815f1d33697,senators take auto agency task g m recall,0
29182,29182,2014-09-18,GM,f20d703b-453b-4199-a3a4-1faef965bc15,wheelies top secret edition,0
29185,29185,2014-09-19,GM,b1b8416a-9b2f-442a-a62c-cde58a7cf296,wheelies lotus layoffs edition,0
29188,29188,2014-09-22,GM,4110b435-b048-42da-859d-81dc5fff90eb,seized sold marshal holds muscle car auction,0
29192,29192,2014-09-22,GM,59d72872-4573-461e-b154-4a501761a075,2015 cadillac escalade,0
29194,29194,2014-09-23,GM,15cc12cd-ebfc-4327-a72b-cb8876bc37f0,deaths faulty switch g m cars edge higher,0
29195,29195,2014-09-24,GM,c017e485-cc2a-4f90-a622-c0dd61d1b778,cadillac tries make fresh start new york,0
29196,29196,2014-09-25,GM,c48ee0a7-99a5-4dc9-8bf7-0badcf6a2868,cadillac plans high end sedan new naming scheme,1
29197,29197,2014-09-25,GM,1d70edd7-9bdf-415a-a985-d5abe9b98bf1,report rebukes treasury bailout pay packages g m ally financial,1
29198,29198,2014-09-25,GM,2b5ccb49-5127-461c-b8fd-1ab34b5b0837,wheelies topless tt edition,1
29200,29200,2014-09-26,GM,2e7b767b-c604-4f7c-9e34-62db7ec34f30,wheelies police wagon edition,0
29201,29201,2014-09-29,GM,4f20ffd3-2044-4ebd-ac19-b04fb91604cd,wheelies barra apos spotlight edition,1
29205,29205,2014-10-01,GM,7af85abe-1604-4960-b4b5-46aeda1388ef,wheelies diesel ram edition,0
29206,29206,2014-10-02,GM,efb9730c-1c8c-47e8-acdf-60b92891feb2,g m sales rebound september increase 19 ,1
29207,29207,2014-10-02,GM,5dad593f-c6d1-44ff-9b26-8c0224e1daf9,g m details plan increase profits,1
29209,29209,2014-10-03,GM,669c8819-fda5-47ef-ace0-e9e759f24854,wheelies hopeful opel edition,0
29210,29210,2014-10-06,GM,6c0539fc-b3ce-4aa9-af0a-99da3bf38de4,wheelies crash test edition,0
29214,29214,2014-10-06,GM,bd78fab9-4429-4105-bff9-4cf8f3575efb,names faces incoming class 2015,0
29216,29216,2014-10-08,GM,49b97e22-c7ea-4ab8-93b6-8d715c47fec7,g m tech center becomes national historic landmark,0
29217,29217,2014-10-07,GM,1b56816e-333a-4b0a-8899-c4bb533f7b7a,g m compensation fund approves 24th death claim,1
29218,29218,2014-10-09,GM,c20b7460-4bf3-4fe5-8638-37ff41651cd2,wheelies possibly reconfigured wrangler edition,1
29219,29219,2014-10-10,GM,7b3e5b0f-b830-4655-8aee-d2e4c19b0af2,wheelies g m green edition,1
29220,29220,2014-10-13,GM,e156c87c-4f7b-4112-b441-3f2834e84af6,wheelies blue light special edition,0
29222,29222,2014-10-13,GM,fa972efa-41f6-493f-9728-50edabdff2d9,rough gems brought fine polish,0
29230,29230,2014-10-20,GM,c30dbd96-51d1-4cc2-bd50-1003214d15d3,weekend auto calendar motorcycle memories staffordshire,0
29234,29234,2014-10-24,GM,aaa77d9c-c63c-4255-8c77-7719f0e6a599,profit doubles g m strives move past litany recalls,1
29236,29236,2014-10-27,GM,9510c3ca-ae87-4f02-a3ae-37d37d0d5004,restoring one of a kind corvette collection,0
29237,29237,2014-10-28,GM,eaa09ebd-7d3a-463c-93c8-6ac6342ca90d,complaints in car electronic systems rise consumer reports says,1
29241,29241,2014-11-03,GM,37f4b59f-0d66-44b8-a3ab-e6134a1d88a0,wheelies technology stuff edition,0
29242,29242,2014-11-03,GM,886a0447-4c4d-4455-b6aa-74d5d135adcc,federal regulators investigate chrysler speed recall repairs,0
29244,29244,2014-11-04,GM,d625d542-bd6e-485f-9583-57cc101c9082,robust sales jeeps rams lead big increase chrysler,0
29247,29247,2014-11-05,GM,c94c7530-1a5a-4773-b781-a111e2ba9038,wheelies sema van edition,0
29248,29248,2014-11-06,GM,15eac49c-5aba-45fd-a8a4-9607e93be325,wheelies no thanks chevrolet edition,1
29250,29250,2014-11-07,GM,9b639a65-c0e0-4e1d-a496-ec446b519d93,wheelies mazda motorsports edition,0
29251,29251,2014-11-07,GM,1d06630d-e63b-4d41-8691-41ed87fc032e,2014 sema show tracks industry trends,0
29256,29256,2014-11-12,GM,5ab92482-8455-4988-a441-0cf0313bf436,wheelies duality honda edition,0
29257,29257,2014-11-13,GM,3ddf926d-bc84-4b15-bd5f-3c0634caa701,video 2015 cadillac ats coupe aunt coupe deville,0
29269,29269,2014-11-20,GM,6b4fa878-8345-43c6-8d89-f093ef4da120,wheelies virtual future subaru edition,0
29271,29271,2014-11-21,GM,53401152-0da5-45eb-890f-5ff08b790b5a,g m 8217 victims get extension,0
29273,29273,2014-11-24,GM,c4a40291-5f1a-4205-aa14-e4001a6aabd9,wheelies g m shuffle edition,0
29275,29275,2014-11-25,GM,ecdd5c4a-9189-435f-9294-a601a63508e4,woman cleared death tied g m faulty ignition switch,0
29276,29276,2014-11-28,GM,665ab814-b21e-4f97-9869-aed167a28030,g m apos futurliner take place among historically important vehicles,1
29279,29279,2014-12-01,GM,6e9527b3-fc97-43d0-bc29-56bbad28aad2,fixes came late,0
29281,29281,2014-12-03,GM,1bd713fb-6ac7-485c-85ce-dc10342a6e74,auto sales bolstered black friday deals low interest rates,0
29283,29283,2014-12-05,GM,b6560d05-3bee-420d-834d-0ec96b5a3f60,wheelies james bond fiat edition,1
29284,29284,2014-12-08,GM,63985ca4-9af0-4e4f-8859-ea30fea315c5,wheelies plug in diesel audi edition,1
29285,29285,2014-12-08,GM,456df21b-5bf2-4e47-92ff-4482afcff98d,onetime dropout crashes small sedate midsize truck party,1
29286,29286,2014-12-08,GM,4c1054e1-6668-4ded-bcca-186103c5adfd,2015 chevrolet colorado,1
29287,29287,2014-12-10,GM,eca395b7-7b6a-4d24-bd16-6e50219d7880,video 2015 gmc canyon brings competition midsize pickups,1
29288,29288,2014-12-15,GM,2eeb4317-8e91-4aa9-ac86-2cf2943ee278,auto shop class life lessons part curriculum,1
29289,29289,2014-12-15,GM,6d4c0a39-095f-48ca-983a-87a65acdf812,losing battle land utes,1
29290,29290,2014-12-15,GM,eb89ade5-b14d-4b3c-9a01-19febed0a614,australia 8217 once vibrant auto industry crashes slow motion,1
29291,29291,2014-12-15,GM,41f6da05-4ba7-42b3-9fc5-cda8c241d1e1,zen art camaro maintenance,1
29295,29295,2014-12-19,GM,9914c340-9dfa-4cda-a586-16369e0e5c64,ally financial receives subpoena subprime auto loan inquiry,1
29296,29296,2014-12-22,GM,8e84de0e-a584-4bc3-9027-aeaafd3ff45b, united states declares bank auto bailouts over profitable,0
29297,29297,2014-12-22,GM,419c0b7f-9cba-4564-830b-758287ac9615,50 years ago turbocharger disruptive technology,0
29298,29298,2014-12-26,GM,62ef2a62-e072-4f9e-bfeb-c2b4d6fe3b1c,move land yachts compact u v demand,0
29299,29299,2014-12-29,GM,559b9d38-4da6-468d-a7fc-2381c8342bb2,lawyer declines take g m suit,1
29300,29300,2014-12-29,GM,d3ddef56-a6c6-4d57-9d9c-44d018f5b905,assessing punitive damages possible g m suit,1
29304,29304,2015-01-06,GM,56ba74c0-4fc0-4509-8783-97aceb90e0f6,2014 auto sales jump american even recalls,0
29305,29305,2015-01-07,GM,cdef81ab-117b-4063-b09c-135cbb701655,damage caps harm public safety justice,1
29308,29308,2015-01-15,GM,05327d4d-5819-425e-b20b-5f4f95da59d5,detroit auto show,1
29309,29309,2015-01-15,GM,224d0e84-52f3-40cb-901f-b8533da6ee10,g m says expects increase profit earnings 2015,1
29310,29310,2015-01-15,GM,012aae7d-a2e1-4ca6-bb4d-3cae31f932e2,auto show detroit,1
29311,29311,2015-01-21,GM,b8391bad-c0f2-4364-ab4a-26bba63668ed,auto collectibles wear,0
29312,29312,2015-01-27,GM,0ff3ce11-57a7-4b0f-a3b7-27e15667b1fd,investment riches built subprime auto loans poor,0
29314,29314,2015-02-02,GM,4b91419d-ecaf-43c1-a997-25362f3ca1b9,nearing cutoff victim claims pour g m program,0
29316,29316,2015-02-03,GM,40e59d47-4613-4cfa-9d2f-e8fdd135d5b8,g m victim compensation program seems track,1
29317,29317,2015-02-04,GM,b171b5fe-ba18-462f-92d1-7531623e7f9d,auto sales stayed strong january bucking trend month,1
29318,29318,2015-02-06,GM,2fe20d4a-82de-420b-ac60-84c0419cc966,ally financial seeks brisker profit new leadership,0
29321,29321,2015-02-10,GM,8dab44f9-dba0-4a88-a8a6-307af62ae9f7,hedge fund backed investor puts g m board,1
29322,29322,2015-02-10,GM,9148a031-787c-4650-ac6c-a48fb5437553,riddle powering electric cars,1
29325,29325,2015-02-17,GM,dbbd975b-faf1-4c51-81b0-982d7ed7c152,g m updates totals switch defect claims,0
29327,29327,2015-02-20,GM,3d391ad0-16fd-42ce-a3b3-845d0ab20170,g m names new counsel wave recalls,0
29328,29328,2015-02-20,GM,13d119b9-ab3a-4503-abea-2cd97eb231ac,chevrolet trax crossover smaller package,0
29330,29330,2015-02-23,GM,5d555949-6ee3-4bd0-a39d-20bd3efe2ae9,muebles bentley zapatos ferrari marcas de autos lujosos expanden sus productos,0
29332,29332,2015-03-02,GM,dad6462f-3905-4a87-9a74-fb34ae8c92f1,fiat chrysler recalls 467 000 u v fix fuel pump,0
29333,29333,2015-03-04,GM,02f3a935-996e-47bd-a617-486ac414b647,harsh winter weather bit american auto sales february,0
29336,29336,2015-03-16,GM,53fc52b5-cb42-491d-9bc4-b27098a9de79,g m settles switch suit avoiding depositions,0
